Unnamed: 0_x,State,County,Population_x,People 1/2 Mile and More,People 1 Mile and More,People 10 Miles and More,People 20 Miles and More,Unnamed: 0_y,Civilian labour force,Employed poulation,Unemployed population,Rate of Unemployment,Zipcode,Population_y,Unemployment Rate,% of Pop with no education,Latitude,Longitude
160,PA,Beaver,170539,148921.7514,114381.5972,0.0,0.0,2289,85780.0,80594.0,5186.0,6.0,,,,,,
161,UT,Beaver,6629,4309.114611,2596.233522,953.7734740000001,3.999999864,2825,3123.0,3005.0,118.0,4.0,,,,,,
162,MT,Beaverhead,9246,6357.1268039999995,4918.086806,1707.3894050000001,1442.866964,1628,4973.0,4802.0,171.0,3.0,,,,,,
163,MN,Becker,32504,30393.55888,26510.25244,10069.24357,328.35927680000003,1343,18399.0,17597.0,802.0,4.0,,,,,,
164,OK,Beckham,22119,17779.66302,9135.84082,442.5130494,0.0,2175,12210.0,11587.0,623.0,5.0,,,,,,
165,VA,Bedford City,6222,3937.3267450000003,582.8775829,0.0,0.0,,,,,,,,,,,
166,PA,Bedford,49762,45769.15041,40660.09695,5076.635824,0.0,2290,24125.0,22660.0,1465.0,6.0,,,,,,
167,TN,Bedford,45058,38835.615,31132.82875,900.5387333999998,0.0,2475,19375.0,18127.0,1248.0,6.0,,,,,,
168,VA,Bedford,68676,66984.90211,61009.2756,1076.3973740000001,0.0,2879,38228.0,36531.0,1697.0,4.0,,,,,,
169,TX,Bee,31861,29568.516539999997,20793.64373,3701.920073,0.0,2582,10373.0,9732.0,641.0,6.0,,,,,,
170,NH,Belknap,60088,54795.0331,47599.84164,0.0,0.0,1797,31461.0,30413.0,1048.0,3.0,,,,,,
171,KY,Bell,28691,25497.77006,20663.55818,1138.0074630000001,0.0,1020,8815.0,8068.0,747.0,9.0,,,,,,
172,TX,Bell,310235,276583.7374,205876.335,5720.97372,0.0,2583,136155.0,129832.0,6323.0,5.0,,,,,,
173,OH,Belmont,70400,60772.78269,44312.45175,272.2818601,0.0,2088,31148.0,29174.0,1974.0,6.0,,,,,,
174,MN,Beltrami,44442,39106.27108,31980.78121,5699.298925,476.7960351,1344,23502.0,22353.0,1149.0,5.0,,,,,,
175,GA,Ben Hill,17634,15058.85358,10908.33808,397.2490869,0.0,,,,,,,,,,,
176,ID,Benewah,9285,7187.629976,5761.371065,2150.7662219999997,0.0,571,4035.0,3767.0,268.0,7.0,,,,,,
177,SD,Bennett,3431,3431.000035,3431.000035,3319.803232,2392.177141,2409,1129.0,1072.0,57.0,5.0,,,,,,
178,VT,Bennington,37125,31218.105539999997,25443.64804,131.26805339999999,0.0,2856,18565.0,17782.0,783.0,4.0,,,,,,
179,ND,Benson,6660,6660.000007,6659.3535600000005,3053.708498,1570.688519,2030,2481.0,2367.0,114.0,5.0,,,,,,
180,CO,Bent,6499,5571.79551,3678.6720149999996,808.0980985,54.04345628,259,1731.0,1663.0,68.0,4.0,,,,,,
181,AR,Benton,221339,197109.167,140084.5591,691.4339480000001,0.0,122,121826.0,117246.0,4580.0,4.0,,,,,,
182,IA,Benton,26076,21767.90259,18719.17238,3719.228693,0.0,813,13780.0,13240.0,540.0,4.0,,,,,,
183,IN,Benton,8854,6578.470176,4720.150252,106.0409604,0.0,718,4578.0,4373.0,205.0,5.0,,,,,,
184,MN,Benton,38451,34667.78037,24526.2521,1171.321871,0.0,1345,21589.0,20633.0,956.0,4.0,,,,,,
185,MO,Benton,19056,17722.81093,15577.383880000001,1199.074469,0.0,1519,7195.0,6725.0,470.0,7.0,,,,,,
186,MS,Benton,8729,8483.255395999999,8110.155131999999,3094.872327,0.0,1433,2984.0,2746.0,238.0,8.0,,,,,,
187,OR,Benton,85579,55760.4711,32068.00394,2705.6300530000003,50.96716611,2250,45433.0,43515.0,1918.0,4.0,,,,,,
188,TN,Benton,16489,14929.07775,12440.55986,1165.546543,0.0,2476,6753.0,6235.0,518.0,8.0,,,,,,
189,WA,Benton,175177,121806.0182,64008.697210000006,294.8490685,0.21057924100000003,3006,91760.0,85591.0,6169.0,7.0,,,,,,
190,MI,Benzie,17525,16283.65118,14458.259419999998,0.0,0.0,1266,8660.0,8056.0,604.0,7.0,,,,,,
191,NJ,Bergen,905116,485219.1354,109962.6335,0.0,0.0,1809,483915.0,461124.0,22791.0,5.0,,,,,,
192,SC,Berkeley,177843,152337.5831,96080.83464,7936.7836959999995,35.68999457,2367,93501.0,88358.0,5143.0,6.0,,,,,,
193,WV,Berkeley,104169,95609.68527999999,76421.45188,0.0,0.0,3045,53787.0,51146.0,2641.0,5.0,,,,,,
194,PA,Berks,411442,277902.3488,169723.0724,0.0,0.0,2291,212498.0,202014.0,10484.0,5.0,,,,,,
195,MA,Berkshire,131219,101419.4619,70212.51606000001,2572.633927,0.0,1243,65270.0,61751.0,3519.0,5.0,,,,,,
196,NM,Bernalillo,662564,452451.0681,179965.7425,3592.679118,0.0,1830,320916.0,302038.0,18878.0,6.0,,,,,,
197,GA,Berrien,19286,17900.76006,15445.331180000001,2159.543257,0.0,411,7045.0,6540.0,505.0,7.0,,,,,,
198,MI,Berrien,156813,129926.9414,84650.91868999999,0.0,0.0,1267,73276.0,69456.0,3820.0,5.0,,,,,,
199,NC,Bertie,21282,20678.91679,19860.49025,1876.1414920000002,0.0,1934,8603.0,7981.0,622.0,7.0,,,,,,
200,AK,Bethel,17013,16866.804219999998,16610.768119999997,9611.408364,7511.774511,73,7377.0,6314.0,1063.0,14.0,,,,,,
201,TX,Bexar,1714773,1397828.639,744590.0867,10412.62906,0.0,2584,878118.0,844697.0,33421.0,4.0,,,,,,
202,AL,Bibb,22915,21631.40285,18058.80499,293.57077069999997,0.0,5,8572.0,8005.0,567.0,7.0,,,,,,
203,GA,Bibb,155547,126422.2553,61870.23431,0.0,0.0,412,67932.0,63413.0,4519.0,7.0,,,,,,
204,LA,Bienville,14353,13509.067030000002,11592.72541,2943.833027,0.0,1141,5810.0,5329.0,481.0,8.0,,,,,,
205,MT,Big Horn,12865,10565.0876,9021.306748,5483.055436,966.6543693,,,,,,,,,,,
206,WY,Big Horn,11668,8162.757047,5983.647792,2176.423005,218.89603230000003,,,,,,,,,,,
207,MN,Big Stone,5269,4452.44434,3613.624069,2490.287502,0.0,,,,,,,,,,,
208,ND,Billings,783,782.9999968,782.9999968,782.9999968,696.6315301,2031,468.0,454.0,14.0,3.0,,,,,,
209,ID,Bingham,45607,40584.05257,32514.070760000002,1937.275952,68.83121033,572,22039.0,21126.0,913.0,4.0,,,,,,
210,IA,Black Hawk,131090,100611.3321,50069.21833,2746.092913,0.0,,,,,,,,,,,
211,IN,Blackford,12766,8547.186625,6682.336948,15.74163938,0.0,719,5242.0,4926.0,316.0,6.0,,,,,,
212,NC,Bladen,35190,32632.3165,29002.03253,1742.9891710000002,0.0,1935,14740.0,13567.0,1173.0,8.0,,,,,,
213,ID,Blaine,21376,17233.39667,12563.38238,1722.84547,565.2147432,573,11815.0,11391.0,424.0,4.0,,,,,,
214,MT,Blaine,6491,4519.377573,4312.5561450000005,2207.767173,1877.739752,1630,2393.0,2273.0,120.0,5.0,,,,,,
215,NE,Blaine,478,477.99999840000004,477.99999840000004,477.99999840000004,477.99999840000004,1689,268.0,256.0,12.0,5.0,,,,,,
216,OK,Blaine,11943,10839.49285,8974.961815999999,4867.602445,0.36083268,2176,4486.0,4314.0,172.0,4.0,,,,,,
217,PA,Blair,127089,97946.51866,53847.896660000006,0.0,0.0,2292,60989.0,57845.0,3144.0,5.0,,,,,,
218,TX,Blanco,10497,9938.139035,8999.247440000001,1047.8970689999999,0.0,2585,5763.0,5583.0,180.0,3.0,,,,,,
219,VA,Bland,6824,6823.259755,6807.2988510000005,2752.042363,0.0,2880,2781.0,2623.0,158.0,6.0,,,,,,
220,GA,Bleckley,13063,10613.75497,7604.011973999999,246.1015432,0.0,413,4372.0,3999.0,373.0,9.0,,,,,,
221,TN,Bledsoe,12876,12245.68844,11194.03895,598.8926062,0.0,2477,4243.0,3906.0,337.0,8.0,,,,,,
222,AL,Blount,57322,55450.86743,51292.07548,33.23311368,0.0,6,24473.0,23152.0,1321.0,5.0,,,,,,
223,TN,Blount,123010,110201.5934,89987.78292,18.1895012,0.0,2478,59428.0,56355.0,3073.0,5.0,,,,,,
224,MN,Blue Earth,64013,55915.29003,40933.86821,1576.795364,0.0,,,,,,,,,,,
225,ID,Boise,7028,7027.999979000001,7027.999979000001,6327.122256000001,3381.4039009999997,574,3050.0,2855.0,195.0,6.0,,,,,,
226,MS,Bolivar,34145,30534.512310000002,23463.9046,6778.65135,0.0,1434,13389.0,12338.0,1051.0,8.0,,,,,,
227,MO,Bollinger,12363,11699.47715,11237.835509999999,3577.503393,0.0,1520,5556.0,5245.0,311.0,6.0,,,,,,
228,SD,Bon Homme,7070,7070.0000469999995,7070.0000469999995,6208.518406,1038.1834039999999,,,,,,,,,,,
229,IL,Bond,17768,15777.780130000001,13229.03664,1199.687024,0.0,614,7779.0,7366.0,413.0,5.0,,,,,,
230,ID,Bonner,40877,35831.17647,30100.73008,6004.35693,577.3932739,575,18525.0,17405.0,1120.0,6.0,,,,,,
231,ID,Bonneville,104234,83424.37851000001,51355.3392,1174.953596,488.44018960000005,576,50961.0,49163.0,1798.0,4.0,,,,,,
232,AR,Boone,36903,33923.26384,29341.82115,5929.790386,0.0,123,15844.0,15072.0,772.0,5.0,,,,,,
233,IA,Boone,26306,20216.5453,11908.989590000001,303.5674004,0.0,815,15322.0,14856.0,466.0,3.0,,,,,,
234,IL,Boone,54165,40229.36165,28344.08238,0.0,0.0,615,26333.0,24616.0,1717.0,7.0,,,,,,
235,IN,Boone,56640,45529.83504,33093.43025,15.28707776,0.0,720,33494.0,32258.0,1236.0,4.0,,,,,,
236,KY,Boone,118811,101041.3077,70501.38062000001,0.0,0.0,1021,64971.0,62311.0,2660.0,4.0,,,,,,
237,MO,Boone,162642,138394.4949,97191.75224,2845.047371,0.0,1521,98904.0,95425.0,3479.0,4.0,,,,,,
238,NE,Boone,5505,4103.283672,3028.2616780000003,1587.307611,4.5886999589999995,1690,3011.0,2937.0,74.0,3.0,,,,,,
239,WV,Boone,24629,22450.64383,20514.41761,267.9804177,0.0,3046,8166.0,7371.0,795.0,10.0,,,,,,
240,TX,Borden,641,641.0000001,641.0000001,641.0000001,431.45522900000003,2586,412.0,400.0,12.0,3.0,,,,,,
241,TX,Bosque,18212,15142.800159999999,12332.31687,4234.299655,0.0,2587,8053.0,7692.0,361.0,5.0,,,,,,
242,LA,Bossier,116979,98151.77157000001,67759.90984,1707.024298,0.0,1142,58276.0,54982.0,3294.0,6.0,,,,,,
243,VA,Botetourt,33148,31553.65657,27754.248389999997,834.4151063999999,0.0,2881,17388.0,16659.0,729.0,4.0,,,,,,
244,ND,Bottineau,6429,4426.814414,4127.537319,2991.639376,1442.972842,2032,3243.0,3101.0,142.0,4.0,,,,,,
245,CO,Boulder,294567,190108.896,82750.9399,621.9290815,0.0,260,176707.0,171102.0,5605.0,3.0,,,,,,
246,ID,Boundary,10972,9805.291839,8532.403344,1795.9428300000002,186.33224199999998,577,5088.0,4805.0,283.0,6.0,,,,,,
247,KS,Bourbon,15173,12965.1911,7895.186736,2436.388773,1.381654225,913,7119.0,6778.0,341.0,5.0,,,,,,
248,KY,Bourbon,19985,15352.903409999999,11086.19636,0.0,0.0,1022,9659.0,9200.0,459.0,5.0,,,,,,
249,TX,Bowie,92565,80451.57656,57880.970610000004,2360.609833,0.0,2588,39120.0,37244.0,1876.0,5.0,,,,,,
250,ND,Bowman,3151,1869.6310469999999,1431.8783050000002,939.7742774000001,82.64853965,2033,1863.0,1828.0,35.0,2.0,,,,,,
251,NE,Box Butte,11308,8006.360073000001,5173.432372,1726.2381420000002,342.6335524,,,,,,,,,,,
252,UT,Box Elder,49975,39735.99068,26059.489569999998,1847.358723,697.6821235,,,,,,,,,,,
253,KY,Boyd,49542,39751.47765,26404.254259999998,0.0,0.0,1023,18130.0,16877.0,1253.0,7.0,,,,,,
254,NE,Boyd,2099,2099.000003,2099.000003,2099.000003,1623.347661,1692,1089.0,1060.0,29.0,3.0,,,,,,
255,KY,Boyle,28432,23545.95065,16042.186069999998,0.0,0.0,1024,11992.0,11325.0,667.0,6.0,,,,,,
256,KY,Bracken,8488,7837.626195000001,7661.077668999999,47.87093155,0.0,1025,3689.0,3455.0,234.0,6.0,,,,,,
257,FL,Bradford,28520,26027.70214,21174.99998,99.64529315,0.0,337,10746.0,10226.0,520.0,5.0,,,,,,
258,PA,Bradford,62622,52695.74903,45908.29335,3353.588508,0.0,2293,31366.0,29509.0,1857.0,6.0,,,,,,
259,AR,Bradley,11508,8517.777975,5856.594695000001,569.0719512999999,0.0,124,4383.0,4117.0,266.0,6.0,,,,,,
260,TN,Bradley,98963,85231.19032000001,63326.915810000006,38.06659478,0.0,2479,49352.0,46775.0,2577.0,5.0,,,,,,
261,MI,Branch,45248,42530.86074,34115.11704,3215.4605579999998,0.0,1268,19116.0,18138.0,978.0,5.0,,,,,,
262,GA,Brantley,18411,17774.9728,17238.2114,2705.343807,0.0,414,6905.0,6391.0,514.0,7.0,,,,,,
263,WV,Braxton,14523,14243.41276,13813.39821,2987.224403,0.0,3047,5449.0,4962.0,487.0,9.0,,,,,,
264,TX,Brazoria,313166,262841.5902,178219.5121,5702.906766,0.0,2589,166911.0,159285.0,7626.0,5.0,,,,,,
265,TX,Brazos,194851,165035.6175,108453.3956,1853.0329140000001,0.0,2590,108516.0,104924.0,3592.0,3.0,,,,,,
266,KY,Breathitt,13878,12937.518090000001,11187.413129999999,680.9457053,0.0,1026,3990.0,3615.0,375.0,9.0,,,,,,
267,KY,Breckinridge,20059,18458.41505,16061.026419999998,1961.6188280000001,0.0,1027,7912.0,7440.0,472.0,6.0,,,,,,
268,IA,Bremer,24276,18910.03744,12387.35903,233.2068286,0.0,816,13978.0,13483.0,495.0,4.0,,,,,,
269,FL,Brevard,543376,442063.6745,270133.3474,214.88400919999998,0.0,338,256470.0,241082.0,15388.0,6.0,,,,,,
270,TX,Brewster,9232,7536.653157,4679.849770000001,1884.9793550000002,1754.023136,2591,3907.0,3753.0,154.0,4.0,,,,,,
271,TX,Briscoe,1637,1637.000002,1637.000002,1637.000002,1474.375828,2592,594.0,571.0,23.0,4.0,,,,,,
272,AK,Bristol Bay,997,966.9037659,873.5847577999999,434.14256960000006,0.9884540999999999,,,,,,,,,,,
273,MA,Bristol,548285,395537.5873,242127.5198,0.0,0.0,1244,288942.0,271227.0,17715.0,6.0,,,,,,
274,RI,Bristol,49875,44030.9299,27936.66539,0.0,0.0,2354,26163.0,24779.0,1384.0,5.0,,,,,,
275,VA,Bristol,17835,13961.522140000001,5245.272636,0.0,0.0,2966,7513.0,7110.0,403.0,5.0,,,,,,
276,MT,Broadwater,5612,4063.527365,3545.5401060000004,1493.7805050000002,551.9316328,1631,2481.0,2355.0,126.0,5.0,,,,,,
277,NY,Bronx,1385108,61328.96761,14819.27514,0.0,0.0,1866,613190.0,565512.0,47678.0,8.0,,,,,,
278,WV,Brooke,24069,20880.70623,15353.859380000002,0.0,0.0,3048,10064.0,9325.0,739.0,7.0,,,,,,
279,SD,Brookings,31965,28807.64798,20819.73454,3869.7528549999997,112.37099679999999,2411,18531.0,17987.0,544.0,3.0,,,,,,
280,GA,Brooks,16243,13991.18832,11869.36941,1097.018562,0.0,415,6886.0,6467.0,419.0,6.0,,,,,,
281,TX,Brooks,7223,5380.901783,2659.486306,456.97214460000004,288.06853789999997,2593,2601.0,2343.0,258.0,10.0,,,,,,
282,NY,Broome,200600,164041.3105,93195.20161,0.0,0.0,1867,87272.0,82072.0,5200.0,6.0,,,,,,
283,CO,Broomfield,55889,38137.168260000006,12890.00482,0.0,0.0,261,35527.0,34353.0,1174.0,3.0,,,,,,
284,FL,Broward,1748066,1086617.598,220533.9394,0.0,0.0,339,988228.0,937544.0,50684.0,5.0,,,,,,
285,IL,Brown,6937,4915.37556,4804.911476,117.74087040000002,0.0,616,2777.0,2678.0,99.0,4.0,,,,,,
286,IN,Brown,15242,14798.456619999999,13769.27829,450.1479386,0.0,721,7443.0,7087.0,356.0,5.0,,,,,,
287,KS,Brown,9984,7662.366364,5125.066652,309.8695132,0.0,914,5355.0,5142.0,213.0,4.0,,,,,,
288,MN,Brown,25893,22281.5022,15122.59821,479.7547193,0.0,1348,14620.0,14024.0,596.0,4.0,,,,,,
289,NE,Brown,3145,1546.388402,1315.389799,317.1275412,81.05985955,1693,1394.0,1342.0,52.0,4.0,,,,,,
290,OH,Brown,44846,43218.962439999996,38842.305,0.0,0.0,2089,19485.0,18272.0,1213.0,6.0,,,,,,
291,SD,Brown,36531,29256.0974,18800.118980000003,3262.908275,684.9363167,2412,20952.0,20393.0,559.0,3.0,,,,,,
292,TX,Brown,38106,34446.42562,27650.826460000004,4239.619827,0.0,2594,15880.0,15195.0,685.0,4.0,,,,,,
293,WI,Brown,248007,198315.5254,113819.5232,0.0,0.0,3104,139340.0,133668.0,5672.0,4.0,,,,,,
294,SD,Brule,5255,4092.391562,3219.1737160000002,1820.0030120000001,164.7503587,2413,2532.0,2464.0,68.0,3.0,,,,,,
295,NC,Brunswick,107431,100309.8974,82863.92815,1178.174503,0.0,1936,48537.0,44994.0,3543.0,7.0,,,,,,
296,VA,Brunswick,17434,16200.841690000001,15324.4387,1539.651572,0.0,2882,6332.0,5901.0,431.0,7.0,,,,,,
297,GA,Bryan,30233,26896.16985,20407.65145,356.2596742,0.0,416,16149.0,15301.0,848.0,5.0,,,,,,
298,OK,Bryan,42416,35449.994510000004,29509.70584,6368.785082,683.661876,2177,18340.0,17502.0,838.0,5.0,,,,,,
299,IA,Buchanan,20958,17773.97305,13252.17248,1849.5719789999998,0.0,817,11322.0,10837.0,485.0,4.0,,,,,,
300,MO,Buchanan,89201,64073.877329999996,30285.15823,1171.403086,0.0,1522,46511.0,44374.0,2137.0,5.0,,,,,,
301,VA,Buchanan,24098,23835.84584,22884.22128,1356.810559,0.0,2883,7277.0,6487.0,790.0,11.0,,,,,,
302,VA,Buckingham,17146,16811.077119999998,16544.60525,2075.183191,0.0,2884,6293.0,5920.0,373.0,6.0,,,,,,
303,PA,Bucks,625249,486612.0209,280585.4202,0.0,0.0,2294,337571.0,321809.0,15762.0,5.0,,,,,,
304,IA,Buena Vista,20260,15421.95029,11108.27204,1287.096896,0.0,,,,,,,,,,,
305,VA,Buena Vista,6650,6650.000003,6649.988664,0.0,0.0,,,,,,,,,,,
306,NE,Buffalo,46102,35892.352139999995,21790.73564,9247.005307,376.4715663,1694,27134.0,26472.0,662.0,2.0,,,,,,
307,SD,Buffalo,1912,1369.839224,908.9407167999999,350.8595791,75.57940289,2414,714.0,664.0,50.0,7.0,,,,,,
308,WI,Buffalo,13587,11922.84378,11031.2749,3351.857631,0.0,3105,6539.0,6219.0,320.0,5.0,,,,,,
309,KY,Bullitt,74319,62621.12109,45959.25758,1587.812013,0.0,1028,39107.0,37323.0,1784.0,5.0,,,,,,
310,GA,Bulloch,70217,64493.1755,45724.72709,2277.3445690000003,0.0,417,34740.0,32636.0,2104.0,6.0,,,,,,
311,AL,Bullock,10914,9409.150328,7362.379027,2465.278359,0.0,7,4777.0,4398.0,379.0,8.0,,,,,,
312,NC,Buncombe,238318,196836.41199999998,129965.3616,272.9662672,0.0,1937,130400.0,124712.0,5688.0,4.0,,,,,,
313,IL,Bureau,34978,32216.170939999996,28592.208810000004,6564.597447,0.0,617,17105.0,16005.0,1100.0,6.0,,,,,,
314,GA,Burke,23316,20461.44256,16473.52019,1776.2175140000002,0.0,418,9131.0,8390.0,741.0,8.0,,,,,,
315,NC,Burke,90912,83103.1073,69898.03595,338.7564544,0.0,1938,39325.0,37114.0,2211.0,6.0,,,,,,
316,ND,Burke,1968,1967.9999920000002,1967.9999920000002,1967.9999920000002,1434.003222,2034,1182.0,1143.0,39.0,3.0,,,,,,
317,ND,Burleigh,81308,66428.54022000001,39357.23565,2406.892569,1066.9929240000001,2035,48981.0,47814.0,1167.0,2.0,,,,,,
318,TX,Burleson,17187,16281.06414,13920.845730000001,1624.136025,0.0,2595,7751.0,7414.0,337.0,4.0,,,,,,
319,NJ,Burlington,448734,366337.8281,219927.3457,379.8382143,0.0,1810,232623.0,220189.0,12434.0,5.0,,,,,,
320,TX,Burnet,42750,38640.30406,33587.44893,5055.695905,0.0,2596,21159.0,20389.0,770.0,4.0,,,,,,
321,WI,Burnett,15457,14522.8783,12826.95405,1564.135533,0.0,3106,7279.0,6769.0,510.0,7.0,,,,,,
322,NE,Burt,6858,5491.655522,5066.135033,3021.546228,0.0,1695,3609.0,3478.0,131.0,4.0,,,,,,
323,AL,Butler,20947,18140.41498,13166.96511,1307.819706,0.0,8,9134.0,8440.0,694.0,8.0,,,,,,
324,IA,Butler,14867,14155.25456,13024.44697,6747.822802,0.0,819,8285.0,7920.0,365.0,4.0,,,,,,
325,KS,Butler,65880,57052.934279999994,39887.845069999996,5243.351255,190.7220032,915,32035.0,30671.0,1364.0,4.0,,,,,,
326,KY,Butler,12690,11126.70996,10122.59445,1488.438826,0.0,1029,5046.0,4747.0,299.0,6.0,,,,,,
327,MO,Butler,42794,34335.624939999994,26465.642480000002,3852.8449130000004,0.0,1523,18983.0,17806.0,1177.0,6.0,,,,,,
328,NE,Butler,8395,6522.001432999999,5487.612364,1350.434229,0.0,1696,4738.0,4606.0,132.0,3.0,,,,,,
329,OH,Butler,368130,299655.86600000004,169957.4149,0.0,0.0,2090,187441.0,178844.0,8597.0,5.0,,,,,,
330,PA,Butler,183862,156879.0841,124573.8682,30.68010141,0.0,2295,98098.0,93467.0,4631.0,5.0,,,,,,
331,CA,Butte,220000,164427.9583,91724.51162,1257.679428,0.031394705,198,101337.0,94074.0,7263.0,7.0,,,,,,
332,ID,Butte,2891,2025.6349699999998,1792.600829,605.1645327,212.79766099999998,578,1276.0,1218.0,58.0,5.0,,,,,,
333,SD,Butte,10110,7583.73832,4944.37313,2320.0149079999997,978.6366982000001,2415,5083.0,4910.0,173.0,3.0,,,,,,
334,GA,Butts,23655,22087.37165,19317.36761,1.9241522359999998,0.0,419,10126.0,9454.0,672.0,7.0,,,,,,
335,NC,Cabarrus,178011,153737.6097,97364.998,0.0,0.0,1939,97608.0,92552.0,5056.0,5.0,,,,,,
336,WV,Cabell,96319,72185.79122,35221.84822,0.0,0.0,3049,41187.0,38945.0,2242.0,5.0,,,,,,
337,UT,Cache,112656,95958.47841,61789.42801,933.4331796,0.21175212399999999,2827,60175.0,58330.0,1845.0,3.0,,,,,,
338,LA,Caddo,254969,210824.6728,130522.6909,6304.416828,0.0,1143,110463.0,102578.0,7885.0,7.0,,,,,,
339,OK,Caddo,29600,25267.897869999997,21946.987680000002,9327.262953,552.9091802,2178,11836.0,11226.0,610.0,5.0,,,,,,
340,CA,Calaveras,45578,40342.60243,34023.864330000004,98.13922213,62.77918217,199,20586.0,19272.0,1314.0,6.0,,,,,,
341,LA,Calcasieu,192768,147605.6183,90190.09859,1739.0170289999999,0.0,1144,99373.0,94014.0,5359.0,5.0,,,,,,
342,KY,Caldwell,12984,11439.75797,8351.156547,87.42545589,0.0,1030,5395.0,5099.0,296.0,6.0,,,,,,
343,LA,Caldwell,10132,9499.522112,7487.822118000001,1134.788315,0.0,1145,4034.0,3699.0,335.0,8.0,,,,,,
344,MO,Caldwell,9424,7632.30916,6928.002654999999,1759.108024,0.0,1524,4396.0,4196.0,200.0,5.0,,,,,,
345,NC,Caldwell,83029,75709.61673,61807.987689999994,311.2537652,0.0,1940,35465.0,33244.0,2221.0,6.0,,,,,,
346,TX,Caldwell,38066,34193.434180000004,27119.70633,2101.295641,2.255972087,2597,17410.0,16655.0,755.0,4.0,,,,,,
347,VT,Caledonia,31227,25171.09999,21117.403290000002,1903.1030289999999,0.0,2857,15073.0,14370.0,703.0,5.0,,,,,,
348,AL,Calhoun,118572,101156.9481,70224.6772,0.0,0.0,9,45910.0,42679.0,3231.0,7.0,,,,,,
349,AR,Calhoun,5368,5367.999993,5367.999993,3507.6700590000005,0.0,125,2408.0,2277.0,131.0,5.0,,,,,,
350,FL,Calhoun,14625,13519.50601,12083.616240000001,2587.680796,0.0,340,4942.0,4639.0,303.0,6.0,,,,,,
351,GA,Calhoun,6694,5977.329462,5125.090806,930.9538462000002,0.0,420,2129.0,1997.0,132.0,6.0,,,,,,
352,IA,Calhoun,9670,8441.280161,8022.578579000001,4598.139338,0.0,820,4459.0,4265.0,194.0,4.0,,,,,,
353,IL,Calhoun,5089,4836.2039350000005,4316.923985,792.1971568,0.0,618,2341.0,2183.0,158.0,7.0,,,,,,
354,MI,Calhoun,136146,112626.6772,72874.3024,3451.7613130000004,0.0,1269,64052.0,60783.0,3269.0,5.0,,,,,,
355,MS,Calhoun,14962,12890.47116,11106.60931,530.8499076999999,0.0,1435,6138.0,5760.0,378.0,6.0,,,,,,
356,SC,Calhoun,15175,14636.579819999999,13414.19392,118.1933875,0.0,2368,6893.0,6402.0,491.0,7.0,,,,,,
357,TX,Calhoun,21381,18488.07372,12897.93777,2060.7640539999998,0.0,2598,11319.0,10868.0,451.0,4.0,,,,,,
358,WV,Calhoun,7627,7258.7105599999995,6833.022412,1843.484691,0.0,3050,2756.0,2412.0,344.0,13.0,,,,,,
359,TX,Callahan,13544,12744.2532,10706.3642,1294.993516,0.0,2599,5727.0,5483.0,244.0,4.0,,,,,,
360,MO,Callaway,44332,40209.17299,32121.17689,2984.846321,0.0,1525,21682.0,20660.0,1022.0,5.0,,,,,,
361,KY,Calloway,37191,33129.674210000005,22619.30385,2043.740737,0.0,1031,18358.0,17498.0,860.0,5.0,,,,,,
362,WI,Calumet,48971,39447.22917,29109.171469999997,0.0,0.0,3107,27480.0,26500.0,980.0,4.0,,,,,,
363,MD,Calvert,88737,82259.92242,70129.39355,0.0,0.0,1220,47161.0,44999.0,2162.0,5.0,,,,,,
364,ID,Camas,1117,1116.999994,1116.999994,1116.999994,926.9119188,579,648.0,625.0,23.0,4.0,,,,,,
365,PA,Cambria,143679,116783.67199999999,76565.17306,0.0,0.0,2296,62331.0,58242.0,4089.0,7.0,,,,,,
366,GA,Camden,50513,44942.912469999996,34820.67092,2372.423871,0.0,421,22305.0,21068.0,1237.0,6.0,,,,,,
367,MO,Camden,44002,41656.02251,36728.505430000005,2886.680148,0.0,1526,18758.0,17529.0,1229.0,7.0,,,,,,
368,NC,Camden,9980,9979.922031,9972.645057,374.031277,0.0,1941,4612.0,4348.0,264.0,6.0,,,,,,
369,NJ,Camden,513657,363054.2344,145823.3671,0.0,0.0,1811,255390.0,238892.0,16498.0,7.0,,,,,,
370,LA,Cameron,6839,6508.564713000001,5780.1677310000005,1681.4412260000001,370.04594060000005,1146,3673.0,3502.0,171.0,5.0,,,,,,
371,PA,Cameron,5085,4034.663906,2545.778731,348.0045461,0.0,2297,2263.0,2101.0,162.0,7.0,,,,,,
372,TX,Cameron,406220,315714.7419,205588.0231,381.32162999999997,0.20615771,2600,162940.0,151358.0,11582.0,7.0,,,,,,
373,TX,Camp,12401,11289.34504,8774.275993000001,110.1359638,0.0,2601,5089.0,4777.0,312.0,6.0,,,,,,
374,KY,Campbell,90336,66486.60842,45642.390530000004,0.0,0.0,1032,47322.0,45352.0,1970.0,4.0,,,,,,
375,SD,Campbell,1466,1465.999991,1465.999991,1368.586432,945.6796434,2416,848.0,823.0,25.0,3.0,,,,,,
376,TN,Campbell,40716,35724.98339,27795.38295,541.2018448,0.0,2480,14604.0,13448.0,1156.0,8.0,,,,,,
377,VA,Campbell,54842,51747.7512,43861.6458,255.6337897,0.0,2885,26223.0,24982.0,1241.0,5.0,,,,,,
378,WY,Campbell,46133,42299.27284,28283.017439999996,3777.912443,895.6406917000002,3175,25867.0,24844.0,1023.0,4.0,,,,,,
