Zipcode,Type,State,County,Population,Unemployment Rate,Rate of people with no education
89521,STANDARD,NV,Washoe County,27554.0,3.2917180808594035,0.28308049647963995
89523,STANDARD,NV,Washoe County,32736.0,4.36217008797654,0.29630987292277616
89701,STANDARD,NV,Carson City,26240.0,5.175304878048781,0.7850609756097561
89702,PO BOX,NV,Carson City,138.0,0.0,0.0
89703,STANDARD,NV,Carson City,10142.0,4.24965490041412,0.35495957404851114
89704,STANDARD,NV,Washoe County,4535.0,3.7265711135611905,0.24255788313120177
89705,STANDARD,NV,Douglas County,5469.0,4.699213750228561,0.7496800146279027
89706,STANDARD,NV,Carson City,19778.0,6.648801698857317,1.4865001516836889
89801,STANDARD,NV,Elko County,24471.0,3.6328715622573657,0.9398880307302522
89815,STANDARD,NV,Elko County,14424.0,0.9914032168607876,0.10399334442595674
89820,STANDARD,NV,Lander County,5677.0,5.74246961423287,1.6205742469614233
89821,STANDARD,NV,Eureka County,448.0,8.258928571428571,0.0
89822,STANDARD,NV,Elko County,2310.0,2.9004329004329006,0.0
89823,STANDARD,NV,Elko County,181.0,0.0,0.0
89825,STANDARD,NV,Elko County,1614.0,6.2577447335811645,14.250309789343246
89826,PO BOX,NV,Elko County,80.0,0.0,0.0
89828,STANDARD,NV,Elko County,433.0,0.0,0.0
89830,PO BOX,NV,Elko County,141.0,8.51063829787234,0.0
89831,STANDARD,NV,Elko County,31.0,0.0,0.0
89832,PO BOX,NV,Elko County,1696.0,9.90566037735849,0.41273584905660377
89833,STANDARD,NV,Elko County,188.0,0.0,0.0
89834,STANDARD,NV,Elko County,106.0,0.0,0.0
89835,STANDARD,NV,Elko County,1789.0,3.8569032979318054,0.0
89883,PO BOX,NV,Elko County,4422.0,3.1207598371777476,0.0
90001,STANDARD,CA,Los Angeles County,57227.0,5.542838170793506,3.800653537665787
90002,STANDARD,CA,Los Angeles County,50626.0,5.651246395132936,2.7041441156717894
90003,STANDARD,CA,Los Angeles County,69502.0,6.06025725878392,3.1639377284106933
90004,STANDARD,CA,Los Angeles County,64008.0,6.664791901012373,3.187101612298463
90005,STANDARD,CA,Los Angeles County,38979.0,5.954488314220478,2.765591728879653
90006,STANDARD,CA,Los Angeles County,61625.0,7.837728194726166,4.069776876267748
90007,STANDARD,CA,Los Angeles County,43426.0,6.413208676829549,2.839312854050569
90008,STANDARD,CA,Los Angeles County,31837.0,6.539560888274649,0.8731978515563652
90010,STANDARD,CA,Los Angeles County,3740.0,4.81283422459893,0.9893048128342246
90011,STANDARD,CA,Los Angeles County,104058.0,4.287032232024448,4.296642257202714
90012,STANDARD,CA,Los Angeles County,30860.0,2.1062864549578744,5.239792611795204
90013,STANDARD,CA,Los Angeles County,11299.0,7.921054960615984,1.1416939552172758
90014,STANDARD,CA,Los Angeles County,7006.0,7.8789608906651445,2.340850699400514
90015,STANDARD,CA,Los Angeles County,18767.0,6.1064634731177065,2.824106143762988
90016,STANDARD,CA,Los Angeles County,47590.0,6.123135112418575,2.4711073754990545
90017,STANDARD,CA,Los Angeles County,24336.0,4.039283366206443,5.004930966469428
90018,STANDARD,CA,Los Angeles County,49824.0,5.973025048169557,2.958413615928067
90019,STANDARD,CA,Los Angeles County,67553.0,5.876867052536527,2.039879798084467
90020,STANDARD,CA,Los Angeles County,39866.0,5.724175989565043,1.5903275974514623
90021,STANDARD,CA,Los Angeles County,2970.0,8.383838383838384,5.084175084175084
90022,STANDARD,CA,Los Angeles County,68136.0,6.792297757426324,3.380004696489374
90023,STANDARD,CA,Los Angeles County,46288.0,5.20653301071552,3.9513480815762185
90024,STANDARD,CA,Los Angeles County,50693.0,5.024362337995384,0.10060560629672737
90025,STANDARD,CA,Los Angeles County,46107.0,4.4505172750341595,0.6723491010041859
90026,STANDARD,CA,Los Angeles County,68520.0,7.047577349678926,2.564214827787507
90027,STANDARD,CA,Los Angeles County,46646.0,6.242764652917721,2.1223684774685934
90028,STANDARD,CA,Los Angeles County,30380.0,7.71889400921659,1.491112574061883
90029,STANDARD,CA,Los Angeles County,40472.0,6.720695789681756,3.9064044277525203
90031,STANDARD,CA,Los Angeles County,39422.0,5.869818882857288,5.758206077824565
90032,STANDARD,CA,Los Angeles County,47099.0,7.499097645385253,3.061636128155587
90033,STANDARD,CA,Los Angeles County,48277.0,5.6610808459514885,3.7574828593326015
90034,STANDARD,CA,Los Angeles County,58069.0,4.742633763281614,1.2123508240197007
90035,STANDARD,CA,Los Angeles County,30852.0,4.748476597951511,1.2738234150136134
90036,STANDARD,CA,Los Angeles County,37640.0,4.604144527098831,0.37194473963868224
90037,STANDARD,CA,Los Angeles County,62872.0,6.088560885608856,3.6709505026084743
90038,STANDARD,CA,Los Angeles County,28577.0,7.32407180599783,2.904433635441089
90039,STANDARD,CA,Los Angeles County,28149.0,4.675121673949341,2.309140644427866
90040,STANDARD,CA,Los Angeles County,12699.0,5.992597842349792,4.496417040711867
90041,STANDARD,CA,Los Angeles County,28796.0,4.566606473121267,1.1390470898735936
90042,STANDARD,CA,Los Angeles County,62650.0,5.763766959297685,2.61292897047087
90043,STANDARD,CA,Los Angeles County,43129.0,7.820723874886967,1.8201210322520809
90044,STANDARD,CA,Los Angeles County,88975.0,5.065467828041585,2.641191345883675
90045,STANDARD,CA,Los Angeles County,41922.0,4.13148227660894,0.5772625351843901
90046,STANDARD,CA,Los Angeles County,51651.0,5.922440998238176,1.1713229172716888
90047,STANDARD,CA,Los Angeles County,48678.0,7.927605899995891,1.5756604626319899
90048,STANDARD,CA,Los Angeles County,22498.0,5.2315761401013425,0.3644768423859899
90049,STANDARD,CA,Los Angeles County,35427.0,3.5848364241962347,0.3867107008778615
90056,STANDARD,CA,Los Angeles County,8537.0,6.055991566123931,0.1757057514349303
90057,STANDARD,CA,Los Angeles County,46509.0,6.293405577415124,5.106538519426348
90058,STANDARD,CA,Los Angeles County,2680.0,4.850746268656716,6.791044776119403
90059,STANDARD,CA,Los Angeles County,44648.0,7.14477692169862,2.6272173445619065
90061,STANDARD,CA,Los Angeles County,28135.0,6.618091345299449,3.028256619868491
90062,STANDARD,CA,Los Angeles County,33353.0,5.492759272029502,3.537912631547387
90063,STANDARD,CA,Los Angeles County,53813.0,7.137680486127888,3.157229665694163
90064,STANDARD,CA,Los Angeles County,26384.0,3.016979987871437,0.1478168587022438
90065,STANDARD,CA,Los Angeles County,46904.0,4.8290124509636705,2.5307010063107622
90066,STANDARD,CA,Los Angeles County,59124.0,4.9015628171301,0.9742236655165415
90067,STANDARD,CA,Los Angeles County,2330.0,2.188841201716738,0.7296137339055794
90068,STANDARD,CA,Los Angeles County,21233.0,7.285828662930344,0.4945132576649555
90069,STANDARD,CA,Los Angeles County,20132.0,5.970594079078085,0.521557719054242
90071,STANDARD,CA,Los Angeles County,0.0,,
90073,PO BOX,CA,Los Angeles County,862.0,6.380510440835267,3.5962877030162415
90077,STANDARD,CA,Los Angeles County,8844.0,3.4260515603799186,0.7349615558570782
90079,STANDARD,CA,Los Angeles County,0.0,,
90089,UNIQUE,CA,Los Angeles County,3334.0,6.868626274745051,0.0
90090,UNIQUE,CA,Los Angeles County,0.0,,
90094,STANDARD,CA,Los Angeles County,6858.0,5.059784193642462,0.0
90095,UNIQUE,CA,Los Angeles County,0.0,,
90201,STANDARD,CA,Los Angeles County,102946.0,5.566024906261535,2.9714607658384007
90210,STANDARD,CA,Los Angeles County,22052.0,3.088155269363323,1.587157627426084
90211,STANDARD,CA,Los Angeles County,7530.0,4.634794156706508,0.33200531208499334
90212,STANDARD,CA,Los Angeles County,12577.0,5.740637671940845,0.18287349924465293
90220,STANDARD,CA,Los Angeles County,50715.0,6.808636498077492,2.7092576160899142
90221,STANDARD,CA,Los Angeles County,54236.0,7.14101334906704,3.519802345305701
90222,STANDARD,CA,Los Angeles County,31875.0,6.585098039215686,3.5576470588235294
90230,STANDARD,CA,Los Angeles County,31978.0,4.994058415160422,1.6542623053349177
90232,STANDARD,CA,Los Angeles County,15708.0,3.615991851285969,0.884899414311179
90240,STANDARD,CA,Los Angeles County,26655.0,2.779966235227912,2.003376477208779
90241,STANDARD,CA,Los Angeles County,43592.0,4.824279684345751,1.6608552027895027
90242,STANDARD,CA,Los Angeles County,43160.0,4.346617238183503,2.103799814643188
90245,STANDARD,CA,Los Angeles County,16929.0,3.9399846417390276,0.6379585326953748
90247,STANDARD,CA,Los Angeles County,48032.0,5.2839773484343775,2.4025649566955365
90248,STANDARD,CA,Los Angeles County,10166.0,4.229785559708834,2.6952587054888846
90249,STANDARD,CA,Los Angeles County,26627.0,5.152664588575506,2.4148420775904156
90250,STANDARD,CA,Los Angeles County,95939.0,5.101158027496639,2.5943568309029694
90254,STANDARD,CA,Los Angeles County,19747.0,3.3574720210664912,0.075960905453993
90255,STANDARD,CA,Los Angeles County,76180.0,5.836177474402731,3.3578367025466003
90260,STANDARD,CA,Los Angeles County,35866.0,4.357887693079797,2.439636424468856
90262,STANDARD,CA,Los Angeles County,71163.0,5.353905821845622,2.706462628051094
90263,STANDARD,CA,Los Angeles County,1832.0,5.131004366812227,0.0
90265,STANDARD,CA,Los Angeles County,18258.0,4.272099901413079,0.13692627889144485
90266,STANDARD,CA,Los Angeles County,35603.0,2.6149481785242816,0.29491896750273855
90270,STANDARD,CA,Los Angeles County,27700.0,4.296028880866426,3.032490974729242
90272,STANDARD,CA,Los Angeles County,23934.0,2.7742959806133536,0.22144229965739115
90274,STANDARD,CA,Los Angeles County,25778.0,1.4974008844751339,0.3181007060283963
90275,STANDARD,CA,Los Angeles County,42593.0,2.1083276594745617,0.35921395534477496
90277,STANDARD,CA,Los Angeles County,35178.0,3.5107169253510717,0.10233668770254137
90278,STANDARD,CA,Los Angeles County,40485.0,4.100284055823145,0.701494380634803
90280,STANDARD,CA,Los Angeles County,95350.0,6.4813843733613,3.4892501310959623
90290,STANDARD,CA,Los Angeles County,6478.0,7.363383760419882,0.0
90291,STANDARD,CA,Los Angeles County,27167.0,5.874774542643649,1.225751831265874
90292,STANDARD,CA,Los Angeles County,21679.0,4.419023017666866,0.5027907191291111
90293,STANDARD,CA,Los Angeles County,12458.0,5.193449991973029,0.5137261197624017
90301,STANDARD,CA,Los Angeles County,36360.0,7.073707370737074,1.8014301430143014
90302,STANDARD,CA,Los Angeles County,30482.0,8.385276556656388,1.6075060691555672
90303,STANDARD,CA,Los Angeles County,26408.0,6.179945471069373,1.950166616176916
90304,STANDARD,CA,Los Angeles County,26854.0,5.46287331496239,3.191330900424518
90305,STANDARD,CA,Los Angeles County,15665.0,7.7050750079795725,0.951165017555059
90401,STANDARD,CA,Los Angeles County,7297.0,7.2632588735096615,0.05481704810195971
90402,STANDARD,CA,Los Angeles County,11661.0,4.116285052739903,0.2143898464968699
90403,STANDARD,CA,Los Angeles County,24416.0,4.451998689384011,0.2006880733944954
90404,STANDARD,CA,Los Angeles County,22081.0,6.852044744350346,0.8831121778904941
90405,STANDARD,CA,Los Angeles County,28915.0,5.488500778142832,0.3216323707418295
90501,STANDARD,CA,Los Angeles County,43145.0,5.792096419052034,1.1635183682929655
90502,STANDARD,CA,Los Angeles County,17585.0,5.214671595109468,1.9846460051179984
90503,STANDARD,CA,Los Angeles County,45986.0,3.5815248118992735,0.8872265472100205
90504,STANDARD,CA,Los Angeles County,33279.0,4.816851467892665,0.9615673547883049
90505,STANDARD,CA,Los Angeles County,36904.0,2.5471493605029267,0.2465857359635812
90506,STANDARD,CA,Los Angeles County,0.0,,
90601,STANDARD,CA,Los Angeles County,34203.0,3.8329971055170597,1.5641902757068094
90602,STANDARD,CA,Los Angeles County,27421.0,3.920353014113271,2.2573939681266184
90603,STANDARD,CA,Los Angeles County,20221.0,3.8227585183719897,0.3214479996043717
90604,STANDARD,CA,Los Angeles County,40977.0,3.61178221929375,1.3104912511896918
90605,STANDARD,CA,Los Angeles County,41643.0,3.9790601061402877,1.589702951276325
90606,STANDARD,CA,Los Angeles County,32697.0,4.1808116952625625,2.7861883353212833
90620,STANDARD,CA,Orange County,46639.0,2.7616372563734215,0.9026780162524926
90621,STANDARD,CA,Orange County,35245.0,3.302596112923819,2.0173074194921266
90623,STANDARD,CA,Orange County,15839.0,3.7060420481090977,0.8902077151335311
90630,STANDARD,CA,Orange County,49145.0,2.7551124224234407,0.6490996032149761
90631,STANDARD,CA,Orange County,69151.0,4.877731341556883,1.3130685022631632
90638,STANDARD,CA,Los Angeles County,49819.0,3.7415443906943135,1.1883016519801681
90640,STANDARD,CA,Los Angeles County,63521.0,3.641315470474331,2.5771004864532987
90650,STANDARD,CA,Los Angeles County,106659.0,4.46094563046719,2.4114233210512004
90660,STANDARD,CA,Los Angeles County,63815.0,5.100681657917417,2.414792760322808
90670,STANDARD,CA,Los Angeles County,15998.0,2.4565570696337042,2.794099262407801
90680,STANDARD,CA,Orange County,30795.0,5.062510147751258,2.9128105211885047
90701,STANDARD,CA,Los Angeles County,16785.0,3.175454274649985,2.8358653559725946
90703,STANDARD,CA,Los Angeles County,50276.0,3.164531784549288,0.9368287055453894
90704,PO BOX,CA,Los Angeles County,3906.0,3.7378392217101895,0.0
90706,STANDARD,CA,Los Angeles County,77756.0,4.725037296157209,1.980554555275477
90710,STANDARD,CA,Los Angeles County,27457.0,5.499508322103653,1.2820045889936993
90712,STANDARD,CA,Los Angeles County,32451.0,3.6115990262241535,1.1463437182213183
90713,STANDARD,CA,Los Angeles County,28699.0,3.9339349803129027,0.6724972995574758
90715,STANDARD,CA,Los Angeles County,19753.0,4.561332455829494,3.128638687794259
90716,STANDARD,CA,Los Angeles County,14382.0,4.2692254206647196,3.024614100959533
90717,STANDARD,CA,Los Angeles County,21816.0,5.321782178217822,1.1092775944261093
90720,STANDARD,CA,Orange County,22029.0,3.3410504335194515,0.5356575423305643
90723,STANDARD,CA,Los Angeles County,55023.0,5.016084182978028,3.0078330879813895
90731,STANDARD,CA,Los Angeles County,62028.0,6.526084993873734,1.568646417746824
90732,STANDARD,CA,Los Angeles County,21417.0,4.7812485408787415,1.0692440584582341
90740,STANDARD,CA,Orange County,24330.0,2.441430332922318,0.3904644471845458
90742,PO BOX,CA,Orange County,689.0,6.386066763425254,0.0
90743,PO BOX,CA,Orange County,358.0,3.631284916201117,0.0
90744,STANDARD,CA,Los Angeles County,57963.0,4.81341545468661,2.7396787605886512
90745,STANDARD,CA,Los Angeles County,58186.0,6.352043446877255,2.644966143058468
90746,STANDARD,CA,Los Angeles County,26523.0,7.465218866644045,2.0774422199600346
90747,UNIQUE,CA,Los Angeles County,0.0,,
90755,STANDARD,CA,Los Angeles County,11440.0,5.043706293706293,2.159090909090909
90802,STANDARD,CA,Los Angeles County,39155.0,4.72481164602222,1.785212616524071
90803,STANDARD,CA,Los Angeles County,31709.0,5.493708410861269,0.3122141978618058
90804,STANDARD,CA,Los Angeles County,41007.0,5.272270587948399,5.167410442119638
90805,STANDARD,CA,Los Angeles County,95127.0,7.2965614389184985,2.7573664679849044
90806,STANDARD,CA,Los Angeles County,42498.0,5.9861640547790484,5.972045743329097
90807,STANDARD,CA,Los Angeles County,33763.0,4.472351390575482,1.2587743980096555
90808,STANDARD,CA,Los Angeles County,39428.0,3.193162219742315,0.46920969869128537
90810,STANDARD,CA,Los Angeles County,36936.0,5.977907732293697,2.8969027507039202
90813,STANDARD,CA,Los Angeles County,60078.0,5.857385398981324,5.894004460867539
90814,STANDARD,CA,Los Angeles County,19264.0,4.651162790697675,2.159468438538206
90815,STANDARD,CA,Los Angeles County,40462.0,4.048242795709554,0.5461914883100193
90822,STANDARD,CA,Los Angeles County,152.0,0.0,0.0
90831,STANDARD,CA,Los Angeles County,0.0,,
91001,STANDARD,CA,Los Angeles County,37163.0,4.74396577240804,0.554314775448699
91006,STANDARD,CA,Los Angeles County,31728.0,3.252647503782148,1.4561270801815431
91007,STANDARD,CA,Los Angeles County,34598.0,3.3788080235851785,2.0405803803688074
91008,STANDARD,CA,Los Angeles County,1132.0,1.1484098939929328,2.2968197879858656
91010,STANDARD,CA,Los Angeles County,25840.0,4.945820433436532,2.376160990712074
91011,STANDARD,CA,Los Angeles County,20721.0,1.9979730707977414,0.2943873365185078
91016,STANDARD,CA,Los Angeles County,42090.0,5.787598004276551,1.1641720123544785
91020,STANDARD,CA,Los Angeles County,8438.0,4.171604645650628,1.5643517421189856
91024,STANDARD,CA,Los Angeles County,11084.0,3.0404186214363045,0.18044027426921688
91030,STANDARD,CA,Los Angeles County,25967.0,3.9357646243308815,0.6623791735664497
91040,STANDARD,CA,Los Angeles County,19969.0,5.002754269117132,1.0966998848214733
91042,STANDARD,CA,Los Angeles County,27298.0,5.007692871272621,1.4323393655212837
91046,PO BOX,CA,Los Angeles County,175.0,0.0,15.428571428571429
91101,STANDARD,CA,Los Angeles County,20936.0,5.42606037447459,1.2609858616736722
91103,STANDARD,CA,Los Angeles County,27819.0,3.8139401128724972,2.142420647758726
91104,STANDARD,CA,Los Angeles County,38976.0,5.169848111658457,2.0345853858784895
91105,STANDARD,CA,Los Angeles County,11413.0,4.126872864277578,0.24533426794006835
91106,STANDARD,CA,Los Angeles County,25243.0,3.9614942756407716,0.7606069009230282
91107,STANDARD,CA,Los Angeles County,31722.0,4.375512262782927,0.8795157934556459
91108,STANDARD,CA,Los Angeles County,13654.0,1.8016698403398272,1.0180166984033983
91201,STANDARD,CA,Los Angeles County,23092.0,6.534730642646804,4.547029274207517
91202,STANDARD,CA,Los Angeles County,23148.0,4.544669085882149,2.4105754276827374
91203,STANDARD,CA,Los Angeles County,13680.0,6.79093567251462,2.1564327485380117
91204,STANDARD,CA,Los Angeles County,17053.0,5.4477218084794465,3.0317246232334485
91205,STANDARD,CA,Los Angeles County,38322.0,5.980898700485361,4.049893011846981
91206,STANDARD,CA,Los Angeles County,34038.0,5.893413244021388,1.8068041600564075
91207,STANDARD,CA,Los Angeles County,10359.0,3.378704508157158,0.48267207259387973
91208,STANDARD,CA,Los Angeles County,17164.0,2.2314145886739687,0.37287345607084593
91210,STANDARD,CA,Los Angeles County,727.0,0.0,0.0
91214,STANDARD,CA,Los Angeles County,30965.0,2.7902470531244954,0.9171645406103666
91301,STANDARD,CA,Los Angeles County,26293.0,3.780473890389077,0.19016468261514471
91302,STANDARD,CA,Los Angeles County,25431.0,3.2047501081357397,0.3106444890094766
91303,STANDARD,CA,Los Angeles County,29471.0,4.156628550100098,2.2021648400122156
91304,STANDARD,CA,Los Angeles County,53853.0,4.5122834382485655,1.3035485488273635
91306,STANDARD,CA,Los Angeles County,49532.0,4.899862715012517,2.12791730598401
91307,STANDARD,CA,Los Angeles County,26219.0,4.157290514512376,0.4729394713757199
91311,STANDARD,CA,Los Angeles County,38505.0,4.126736787430204,0.9167640566160239
91316,STANDARD,CA,Los Angeles County,28837.0,6.013108159655998,0.24621146443804834
91320,STANDARD,CA,Ventura County,44952.0,4.711692471970101,0.4738387613454351
91321,STANDARD,CA,Los Angeles County,34178.0,5.453800690502662,1.486336239686348
91324,STANDARD,CA,Los Angeles County,28497.0,4.105695336351195,1.3369828402989787
91325,STANDARD,CA,Los Angeles County,33197.0,4.455221857396753,1.1657679910835317
91326,STANDARD,CA,Los Angeles County,36921.0,2.8547439126784213,0.9615124184068687
91330,UNIQUE,CA,Los Angeles County,3231.0,15.103683070256887,0.0
91331,STANDARD,CA,Los Angeles County,102266.0,6.456691373477011,4.045332759665969
91335,STANDARD,CA,Los Angeles County,78230.0,4.080276108909626,2.9847884443308192
91340,STANDARD,CA,Los Angeles County,35481.0,4.664468306981202,3.16225585524647
91342,STANDARD,CA,Los Angeles County,93466.0,4.48398348062397,2.8513042175764447
91343,STANDARD,CA,Los Angeles County,64149.0,5.84888306910474,2.08888681039455
91344,STANDARD,CA,Los Angeles County,54566.0,4.851006121027746,1.3579884910017226
91345,STANDARD,CA,Los Angeles County,18276.0,4.683738235937842,2.648281899759247
91350,STANDARD,CA,Los Angeles County,36520.0,4.337349397590361,0.5914567360350493
91351,STANDARD,CA,Los Angeles County,33071.0,6.180641649783799,0.8708536179734511
91352,STANDARD,CA,Los Angeles County,47543.0,5.275224533580127,3.0751109521906486
91354,STANDARD,CA,Los Angeles County,29340.0,4.066121336059986,0.42603953646898435
91355,STANDARD,CA,Los Angeles County,34188.0,3.817128817128817,0.44167544167544165
91356,STANDARD,CA,Los Angeles County,29467.0,3.8890962771914346,0.7228425017816541
91360,STANDARD,CA,Ventura County,43948.0,4.491671975971602,0.8805861472649494
91361,STANDARD,CA,Ventura County,20831.0,4.45969948634247,0.432048389419615
91362,STANDARD,CA,Ventura County,35546.0,4.985089742868396,0.4022956169470545
91364,STANDARD,CA,Los Angeles County,27100.0,3.911439114391144,0.5940959409594095
91367,STANDARD,CA,Los Angeles County,42578.0,3.692047536286345,0.40161585795481236
91371,UNIQUE,CA,Los Angeles County,0.0,,
91377,STANDARD,CA,Ventura County,15087.0,3.619009743487771,0.0
91381,STANDARD,CA,Los Angeles County,20405.0,3.901004655721637,0.4018622886547415
91384,STANDARD,CA,Los Angeles County,29788.0,4.404458171075601,0.8191217940110112
91387,STANDARD,CA,Los Angeles County,43502.0,4.650360902946991,0.5769849662084502
91390,STANDARD,CA,Los Angeles County,20473.0,3.941776974551849,0.4151809700581253
91401,STANDARD,CA,Los Angeles County,41217.0,5.342455782808065,2.6421136909527623
91402,STANDARD,CA,Los Angeles County,71894.0,6.570784766461736,2.4369210226166302
91403,STANDARD,CA,Los Angeles County,24613.0,5.870881241620282,0.1909559988623898
91405,STANDARD,CA,Los Angeles County,53347.0,6.388362981985866,2.4200048737511013
91406,STANDARD,CA,Los Angeles County,54364.0,4.935251269222279,2.643293355897285
91411,STANDARD,CA,Los Angeles County,25370.0,6.850610957824202,1.884115096570753
91423,STANDARD,CA,Los Angeles County,33347.0,5.99454223768255,0.5007946741835847
91436,STANDARD,CA,Los Angeles County,13970.0,2.8203292770221906,0.06442376521116679
91501,STANDARD,CA,Los Angeles County,20855.0,6.526012946535603,1.644689522896188
91502,STANDARD,CA,Los Angeles County,12011.0,5.045375072849888,2.647573058030139
91504,STANDARD,CA,Los Angeles County,25469.0,4.491735050453492,1.5312733126545996
91505,STANDARD,CA,Los Angeles County,31273.0,4.815655677421418,0.9177245547277204
91506,STANDARD,CA,Los Angeles County,18272.0,3.0538528896672505,1.1055166374781087
91601,STANDARD,CA,Los Angeles County,38754.0,7.253444805697477,1.0889198534344842
91602,STANDARD,CA,Los Angeles County,18304.0,7.522945804195804,0.2567744755244755
91604,STANDARD,CA,Los Angeles County,30269.0,6.765998215996564,0.17840034358584692
91605,STANDARD,CA,Los Angeles County,55665.0,6.001976107069074,2.8132578819725143
91606,STANDARD,CA,Los Angeles County,44773.0,6.121993165523865,2.3563308243807652
91607,STANDARD,CA,Los Angeles County,30231.0,7.148291488869042,0.29109192550692997
91608,STANDARD,CA,Los Angeles County,0.0,,
91701,STANDARD,CA,San Bernardino County,40546.0,5.337147930745326,0.5425935973955507
91702,STANDARD,CA,Los Angeles County,61170.0,4.650972699035475,1.9731894719633807
91706,STANDARD,CA,Los Angeles County,77877.0,5.660207763524532,3.000886012558265
91708,STANDARD,CA,San Bernardino County,3445.0,1.9738751814223512,0.20319303338171263
91709,STANDARD,CA,San Bernardino County,76796.0,4.6942549091098495,1.1302672014167405
91710,STANDARD,CA,San Bernardino County,84812.0,4.5559590623968305,1.0163656086402868
91711,STANDARD,CA,Los Angeles County,36651.0,3.90712395296172,0.8239884314206979
91722,STANDARD,CA,Los Angeles County,35798.0,6.296441141963238,2.223587909939103
91723,STANDARD,CA,Los Angeles County,19428.0,4.997941115915174,0.9625283096561663
91724,STANDARD,CA,Los Angeles County,26479.0,5.517579969032063,1.4993013331319158
91730,STANDARD,CA,San Bernardino County,67613.0,5.429429251771109,0.8918403265644181
91731,STANDARD,CA,Los Angeles County,30418.0,6.095075284371096,6.150963245446775
91732,STANDARD,CA,Los Angeles County,62872.0,5.555732281460745,3.9286168723756205
91733,STANDARD,CA,Los Angeles County,44313.0,3.030713334687338,5.5536749937941465
91737,STANDARD,CA,San Bernardino County,25619.0,4.684023576252001,0.5269526523283501
91739,STANDARD,CA,San Bernardino County,38490.0,4.484281631592621,0.5741751104182905
91740,STANDARD,CA,Los Angeles County,26745.0,6.214245653393157,1.6526453542718265
91741,STANDARD,CA,Los Angeles County,25693.0,4.254076985949481,0.5176507219865333
91744,STANDARD,CA,Los Angeles County,87337.0,5.047116342443638,4.062424860024961
91745,STANDARD,CA,Los Angeles County,55184.0,3.133154537547115,1.6671498985213105
91746,STANDARD,CA,Los Angeles County,30034.0,5.893320902976627,3.9089032429912764
91748,STANDARD,CA,Los Angeles County,46732.0,2.6983651459385434,2.3410083026619875
91750,STANDARD,CA,Los Angeles County,34052.0,3.500528603312581,0.7282978973334899
91752,STANDARD,CA,Riverside County,29525.0,6.479254868755292,3.2718035563082135
91754,STANDARD,CA,Los Angeles County,34009.0,3.2314975447675613,3.1991531653385867
91755,STANDARD,CA,Los Angeles County,27076.0,5.846506130890826,4.84561973703649
91759,PO BOX,CA,San Bernardino County,389.0,1.5424164524421593,0.0
91761,STANDARD,CA,San Bernardino County,60103.0,5.587075520356721,2.3526279886195365
91762,STANDARD,CA,San Bernardino County,57402.0,5.567750252604439,1.7368732796766664
91763,STANDARD,CA,San Bernardino County,37784.0,4.067859411391065,1.722951513868304
91764,STANDARD,CA,San Bernardino County,53820.0,5.67075436640654,2.3244147157190636
91765,STANDARD,CA,Los Angeles County,47598.0,4.338417580570612,1.0756754485482583
91766,STANDARD,CA,Los Angeles County,72026.0,5.200899675117319,2.8725737927970454
91767,STANDARD,CA,Los Angeles County,49099.0,5.7699749485732905,2.8086111733436527
91768,STANDARD,CA,Los Angeles County,36444.0,6.15190429151575,2.9963780046098125
91770,STANDARD,CA,Los Angeles County,63758.0,5.205621255371875,6.322343862730952
91773,STANDARD,CA,Los Angeles County,34107.0,4.242530858767995,0.7535110094701968
91775,STANDARD,CA,Los Angeles County,25486.0,2.4248607078395983,1.0868712234167779
91776,STANDARD,CA,Los Angeles County,38127.0,3.9525795368111836,4.060114879219451
91780,STANDARD,CA,Los Angeles County,35280.0,3.7273242630385486,2.5170068027210886
91784,STANDARD,CA,San Bernardino County,26140.0,2.762050497322112,0.4093343534812548
91786,STANDARD,CA,San Bernardino County,52365.0,3.991215506540628,1.2756612241000669
91789,STANDARD,CA,Los Angeles County,43805.0,3.9949777422668644,1.4404748316402238
91790,STANDARD,CA,Los Angeles County,46566.0,6.519778379074862,2.1904393763690244
91791,STANDARD,CA,Los Angeles County,33247.0,5.122266670677053,1.8197130568171564
91792,STANDARD,CA,Los Angeles County,30063.0,6.8556032332102586,1.646542261251372
91801,STANDARD,CA,Los Angeles County,54565.0,3.6305323925593327,4.169339320076973
91803,STANDARD,CA,Los Angeles County,30118.0,3.2804303074573347,3.2273059300086326
91901,STANDARD,CA,San Diego County,18507.0,3.409520721889015,0.41605878856648837
91902,STANDARD,CA,San Diego County,18813.0,4.783926008611067,0.6538032211768458
91905,STANDARD,CA,San Diego County,1139.0,1.1413520632133451,0.9657594381035997
91906,STANDARD,CA,San Diego County,3466.0,8.857472590882862,0.9809578765147143
91910,STANDARD,CA,San Diego County,77302.0,5.89894181263098,1.3647771079661588
91911,STANDARD,CA,San Diego County,84122.0,6.64035567390219,2.324005610898457
91913,STANDARD,CA,San Diego County,45430.0,2.9848117983711204,1.2766894122826327
91914,STANDARD,CA,San Diego County,17406.0,2.148684361714351,0.6894174422612892
91915,STANDARD,CA,San Diego County,28209.0,3.6052323726470275,0.21624304300046085
91916,STANDARD,CA,San Diego County,1611.0,5.524518932340161,1.1173184357541899
91917,STANDARD,CA,San Diego County,932.0,0.0,2.467811158798283
91931,PO BOX,CA,San Diego County,486.0,5.761316872427984,0.0
